id_leitura,id_sensor,data_hora,valor
13446,29,2025-08-29 14:19:03,50.98
13447,29,2025-08-16 01:29:03,80.51
13448,29,2025-08-30 03:40:03,67.94
13449,29,2025-08-20 09:47:03,45.8
13450,29,2025-08-13 13:04:03,29.52
13451,29,2025-08-16 14:00:03,85.08
13452,29,2025-09-05 10:27:03,48.61
13453,29,2025-08-11 14:00:03,31.67
13454,29,2025-08-31 01:03:03,62.44
13455,29,2025-08-17 07:04:03,33.24
13456,29,2025-08-07 16:36:03,50.17
13457,29,2025-08-27 07:30:03,14.64
13458,29,2025-08-10 14:35:03,37.47
13459,29,2025-08-29 21:04:03,76.12
13460,29,2025-09-01 22:18:03,28.76
13461,29,2025-09-04 08:43:03,19.14
13462,29,2025-08-17 00:54:03,58.87
13463,29,2025-08-15 15:39:03,75.82
13464,29,2025-08-09 07:30:03,41.78
13465,29,2025-08-26 13:51:03,37.79
13466,29,2025-08-19 12:27:03,61.14
13467,29,2025-09-04 11:05:03,32.54
13468,29,2025-08-24 20:29:03,31.69
13469,29,2025-09-05 06:21:03,79.67
13470,29,2025-09-03 02:53:03,85.28
13471,29,2025-08-18 05:29:03,73.38
13472,29,2025-09-05 13:40:03,56.0
13473,29,2025-08-23 09:59:03,68.26
13474,29,2025-08-29 14:01:03,20.45
13475,29,2025-08-31 16:31:03,45.5
13476,29,2025-09-06 10:40:03,44.44
13477,29,2025-08-15 17:47:03,14.36
13478,29,2025-08-21 04:54:03,70.53
13479,29,2025-08-18 02:24:03,32.88
13480,29,2025-08-20 20:11:03,67.93
13481,29,2025-08-29 14:55:03,60.37
13482,29,2025-08-29 20:34:03,76.37
13483,29,2025-09-05 05:16:03,75.78
13484,29,2025-08-25 09:30:03,77.76
13485,29,2025-09-03 18:07:03,22.83
13486,29,2025-08-23 19:11:03,43.85
13487,29,2025-09-01 06:40:03,41.62
13488,29,2025-08-29 10:27:03,25.28
13489,29,2025-08-20 23:47:03,31.74
13490,29,2025-08-11 22:33:03,55.75
13491,29,2025-08-17 12:14:03,43.37
13492,29,2025-08-12 15:51:03,64.46
13493,29,2025-08-20 14:53:03,64.29
13494,29,2025-08-26 15:25:03,18.22
13495,29,2025-08-27 21:32:03,66.68
13496,29,2025-08-22 08:32:03,21.59
13497,29,2025-08-18 19:20:03,74.18
13498,29,2025-08-26 21:10:03,77.94
13499,29,2025-08-12 19:37:03,33.2
13500,29,2025-08-15 13:34:03,30.04
13501,29,2025-08-28 16:43:03,70.65
13502,29,2025-08-22 01:26:03,81.12
13503,29,2025-08-12 17:07:03,48.24
13504,29,2025-08-23 08:45:03,25.31
13505,29,2025-08-25 15:56:03,28.91
13506,29,2025-08-13 08:59:03,45.31
13507,29,2025-08-29 13:29:03,43.3
13508,29,2025-08-29 19:25:03,50.26
13509,29,2025-09-03 21:37:03,63.46
13510,29,2025-08-26 07:08:03,12.9
13511,29,2025-08-18 05:38:03,55.44
13512,29,2025-08-08 20:45:03,16.11
13513,29,2025-08-20 18:53:03,17.51
13514,29,2025-08-19 17:45:03,67.01
13515,29,2025-08-30 15:25:03,42.54
13516,29,2025-08-17 08:04:03,43.09
13517,29,2025-08-26 03:51:03,47.84
13518,29,2025-08-10 07:31:03,59.18
13519,29,2025-09-02 03:15:03,33.42
13520,29,2025-08-22 06:07:03,29.82
13521,29,2025-08-19 10:51:03,59.56
13522,29,2025-08-22 00:02:03,48.07
13523,29,2025-08-26 06:17:03,90.11
13524,29,2025-08-25 08:36:03,42.54
13525,29,2025-08-27 15:50:03,79.83
13526,29,2025-08-26 21:32:03,66.74
13527,29,2025-08-25 16:34:03,59.73
13528,29,2025-08-19 09:52:03,78.45
13529,29,2025-08-10 00:47:03,84.37
13530,29,2025-08-19 18:11:03,27.91
13531,29,2025-08-29 15:25:03,4.42
13532,29,2025-08-17 12:15:03,22.55
13533,29,2025-08-23 00:18:03,28.51
13534,29,2025-09-05 12:05:03,67.07
13535,29,2025-08-09 14:57:03,54.14
13536,29,2025-08-21 14:05:03,54.68
13537,29,2025-08-27 22:03:03,39.7
13538,29,2025-08-26 04:44:03,44.32
13539,29,2025-08-17 14:50:03,42.66
13540,29,2025-09-02 14:26:03,37.89
13541,29,2025-08-15 03:01:03,26.48
13542,29,2025-08-31 22:35:03,64.61
13543,29,2025-08-16 22:20:03,81.55
13544,29,2025-09-05 00:05:03,80.35
13545,29,2025-08-12 13:36:03,55.66
13546,29,2025-09-04 11:00:03,8.38
13547,29,2025-09-04 08:13:03,52.53
13548,29,2025-08-22 13:13:03,58.39
13549,29,2025-08-13 10:15:03,74.01
13550,29,2025-09-04 01:53:03,68.55
13551,29,2025-09-01 02:41:03,40.69
13552,29,2025-08-08 10:52:03,34.68
13553,29,2025-08-08 12:10:03,22.92
13554,29,2025-08-24 19:17:03,48.75
13555,29,2025-08-11 15:41:03,40.19
13556,29,2025-08-22 17:09:03,40.96
13557,29,2025-08-23 14:21:03,65.69
13558,29,2025-09-01 17:01:03,53.65
13559,29,2025-08-10 10:26:03,49.56
13560,29,2025-09-06 08:28:03,40.02
13561,29,2025-08-09 18:52:03,64.05
13562,29,2025-08-31 03:37:03,41.73
13563,29,2025-08-17 02:59:03,36.03
13564,29,2025-08-24 00:37:03,40.05
13565,29,2025-08-31 21:59:03,87.63
13566,29,2025-08-16 13:51:03,83.37
13567,29,2025-08-14 16:35:03,14.7
13568,29,2025-08-31 22:14:03,18.79
13569,29,2025-08-25 13:08:03,31.22
13570,29,2025-08-17 23:36:03,18.59
13571,29,2025-08-20 18:04:03,10.42
13572,29,2025-08-14 21:24:03,10.59
13573,29,2025-08-24 13:29:03,65.1
13574,29,2025-08-22 15:12:03,17.56
13575,29,2025-08-26 08:39:03,47.37
13576,29,2025-08-17 08:37:03,91.31
13577,29,2025-09-01 17:05:03,41.53
13578,29,2025-08-18 20:46:03,88.79
13579,29,2025-08-08 04:00:03,41.03
13580,29,2025-08-09 04:31:03,49.18
13581,29,2025-08-08 10:59:03,9.55
13582,29,2025-08-31 12:15:03,94.72
13583,29,2025-08-12 05:05:03,35.21
13584,29,2025-08-30 08:53:03,59.03
13585,29,2025-08-25 15:46:03,66.56
13586,29,2025-08-29 14:45:03,54.04
13587,29,2025-08-09 11:18:03,50.55
13588,29,2025-08-14 16:32:03,61.88
13589,29,2025-08-20 10:19:03,36.6
13590,29,2025-08-21 06:23:03,21.62
13591,29,2025-08-08 15:35:03,68.63
13592,29,2025-08-18 00:20:03,54.0
13593,29,2025-09-05 06:56:03,50.48
13594,29,2025-08-18 19:14:03,36.28
13595,29,2025-08-09 02:00:03,58.25
13596,29,2025-08-19 22:42:03,61.64
13597,29,2025-08-13 04:10:03,45.86
13598,29,2025-08-24 17:50:03,76.25
13599,29,2025-09-06 08:51:03,84.8
13600,29,2025-08-25 18:50:03,72.22
13601,29,2025-08-13 12:24:03,23.03
13602,29,2025-08-19 20:01:03,19.22
13603,29,2025-08-11 09:52:03,81.66
13604,29,2025-08-11 00:42:03,56.53
13605,29,2025-08-10 21:49:03,29.13
13606,29,2025-08-30 12:10:03,85.87
13607,29,2025-08-26 10:49:03,91.17
13608,29,2025-08-08 11:07:03,36.21
13609,29,2025-08-08 05:13:03,41.76
13610,29,2025-09-01 04:47:03,44.39
13611,29,2025-09-04 01:47:03,37.53
13612,29,2025-08-14 10:58:03,66.05
13613,29,2025-08-11 21:29:03,26.87
13614,29,2025-09-03 07:34:03,79.71
13615,29,2025-08-25 08:19:03,57.75
13616,29,2025-08-16 09:19:03,68.28
13617,29,2025-09-04 02:41:03,71.87
13618,29,2025-08-21 18:06:03,44.23
13619,29,2025-08-22 06:42:03,41.42
13620,29,2025-08-26 21:29:03,36.52
13621,29,2025-08-30 20:44:03,74.75
13622,29,2025-08-08 14:42:03,57.05
13623,29,2025-08-21 07:08:03,33.46
13624,29,2025-08-20 00:27:03,12.69
13625,29,2025-08-28 10:21:03,43.84
13626,29,2025-08-16 18:28:03,58.41
13627,29,2025-08-12 01:59:03,71.65
13628,29,2025-08-19 13:46:03,59.07
13629,29,2025-09-06 09:41:03,56.39
13630,29,2025-09-02 18:28:03,50.96
13631,29,2025-08-29 00:00:03,60.04
13632,29,2025-08-24 16:26:03,44.76
13633,29,2025-08-20 19:13:03,77.53
13634,29,2025-08-27 02:16:03,26.08
13635,29,2025-08-11 18:45:03,27.93
13636,29,2025-08-17 15:52:03,30.68
13637,29,2025-08-26 00:56:03,49.26
13638,29,2025-09-02 01:52:03,30.42
13639,29,2025-08-20 05:22:03,72.98
13640,29,2025-08-29 13:03:03,16.69
13641,29,2025-08-20 11:46:03,75.16
13642,29,2025-08-31 19:31:03,61.07
13643,29,2025-08-30 14:27:03,80.39
13644,29,2025-08-18 16:18:03,67.79
13645,29,2025-08-24 22:48:03,35.14
13646,29,2025-08-08 07:55:03,52.42
13647,29,2025-08-30 04:00:03,35.42
13648,29,2025-08-25 11:04:03,65.1
13649,29,2025-08-24 12:14:03,59.12
13650,29,2025-09-01 10:07:03,6.33
13651,29,2025-08-12 11:24:03,16.71
13652,29,2025-08-28 03:06:03,62.27
13653,29,2025-08-17 17:51:03,63.71
13654,29,2025-09-02 20:18:03,59.52
13655,29,2025-08-08 16:18:03,14.12
13656,29,2025-08-25 15:07:03,19.85
13657,29,2025-08-18 02:38:03,42.33
13658,29,2025-08-27 21:27:03,12.57
13659,29,2025-08-24 09:03:03,42.44
13660,29,2025-08-29 05:54:03,82.16
13661,29,2025-09-02 04:13:03,46.13
13662,29,2025-08-12 12:07:03,34.76
13663,29,2025-09-05 19:14:03,80.56
13664,29,2025-08-21 16:23:03,51.23
13665,29,2025-08-22 16:13:03,75.77
13666,29,2025-08-14 02:09:03,78.84
13667,29,2025-09-05 05:09:03,36.74
13668,29,2025-08-11 08:28:03,58.83
13669,29,2025-08-11 21:18:03,17.01
13670,29,2025-09-02 01:45:03,82.11
13671,29,2025-08-15 05:59:03,84.62
13672,29,2025-08-16 23:57:03,20.19
13673,29,2025-08-29 20:07:03,39.75
13674,29,2025-09-03 13:16:03,30.49
13675,29,2025-08-18 22:08:03,89.6
13676,29,2025-08-11 08:44:03,56.04
13677,29,2025-08-13 23:29:03,20.71
13678,29,2025-08-25 21:30:03,44.98
13679,29,2025-09-04 14:29:03,68.29
13680,29,2025-08-29 02:19:03,46.81
13681,29,2025-08-31 08:48:03,35.07
13682,29,2025-09-02 08:02:03,48.27
13683,29,2025-08-18 02:59:03,16.45
13684,29,2025-08-10 05:29:03,37.54
13685,29,2025-08-30 00:03:03,25.0
13686,29,2025-08-19 00:23:03,6.46
13687,29,2025-08-26 06:58:03,33.48
13688,29,2025-08-21 17:18:03,42.13
13689,29,2025-08-22 22:09:03,23.88
13690,29,2025-08-14 09:37:03,34.35
13691,29,2025-08-09 04:59:03,74.06
13692,29,2025-08-22 04:13:03,87.09
13693,29,2025-09-02 06:35:03,10.76
13694,29,2025-09-03 19:05:03,42.12
13695,29,2025-08-26 01:09:03,66.9
13696,29,2025-08-07 19:12:03,83.78
13697,29,2025-08-19 18:00:03,72.59
13698,29,2025-08-17 01:38:03,78.05
13699,29,2025-09-02 03:25:03,54.25
13700,29,2025-08-29 18:56:03,86.04
13701,29,2025-09-01 09:02:03,17.74
13702,29,2025-08-30 07:02:03,33.03
13703,29,2025-08-21 19:00:03,29.62
13704,29,2025-09-06 05:17:03,16.78
13705,29,2025-08-18 06:36:03,24.57
13706,29,2025-08-22 04:38:03,11.42
13707,29,2025-08-28 13:03:03,16.14
13708,29,2025-08-29 12:40:03,72.15
13709,29,2025-08-30 23:00:03,45.65
13710,29,2025-09-01 19:06:03,74.95
13711,29,2025-08-11 06:03:03,44.91
13712,29,2025-08-12 07:51:03,23.25
13713,29,2025-08-26 22:05:03,54.44
13714,29,2025-08-11 01:46:03,18.35
13715,29,2025-08-24 15:27:03,87.67
13716,29,2025-08-13 08:08:03,78.46
13717,29,2025-08-08 03:59:03,51.8
13718,29,2025-08-14 22:09:03,13.44
13719,29,2025-08-31 05:01:03,58.66
13720,29,2025-08-13 01:48:03,15.71
13721,29,2025-08-15 02:38:03,47.52
13722,29,2025-08-16 12:41:03,63.08
13723,29,2025-08-27 11:05:03,37.89
13724,29,2025-08-12 17:16:03,53.74
13725,29,2025-08-09 07:46:03,79.96
13726,29,2025-08-26 20:26:03,27.72
13727,29,2025-08-30 01:59:03,23.2
13728,29,2025-08-15 07:35:03,62.13
13729,29,2025-09-05 01:03:03,85.92
13730,29,2025-08-31 10:06:03,36.01
13731,29,2025-08-29 17:15:03,52.92
13732,29,2025-08-13 21:53:03,79.34
13733,29,2025-09-01 10:40:03,42.36
13734,29,2025-08-26 13:50:03,40.0
13735,29,2025-08-25 17:22:03,9.76
13736,29,2025-08-07 23:13:03,40.13
13737,29,2025-08-21 01:14:03,26.69
13738,29,2025-08-12 21:32:03,40.65
13739,29,2025-08-27 08:46:03,47.13
13740,29,2025-08-20 22:29:03,43.01
13741,29,2025-08-19 21:14:03,19.13
13742,29,2025-08-31 07:48:03,45.96
13743,29,2025-08-22 05:14:03,40.97
13744,29,2025-09-04 12:58:03,66.96
13745,29,2025-08-24 11:02:03,59.19
13746,29,2025-09-02 04:56:03,27.37
13747,29,2025-09-06 03:19:03,71.01
13748,29,2025-08-15 02:22:03,37.47
13749,29,2025-08-13 23:41:03,81.02
13750,29,2025-08-20 18:05:03,40.38
13751,29,2025-08-31 08:38:03,18.93
13752,29,2025-08-16 20:26:03,74.16
13753,29,2025-09-04 11:46:03,28.74
13754,29,2025-08-24 10:37:03,55.38
13755,29,2025-08-31 04:25:03,64.78
13756,29,2025-09-04 01:24:03,41.4
13757,29,2025-08-18 23:32:03,34.57
13758,29,2025-08-29 00:47:03,9.2
13759,29,2025-08-28 14:42:03,69.91
13760,29,2025-08-17 03:10:03,84.5
13761,29,2025-08-22 13:45:03,91.73
13762,29,2025-08-13 16:56:03,57.42
13763,29,2025-08-15 00:30:03,20.41
13764,29,2025-08-31 09:52:03,32.07
13765,29,2025-08-29 02:42:03,52.02
13766,29,2025-08-07 23:50:03,39.61
13767,29,2025-08-22 00:07:03,5.77
13768,29,2025-08-26 11:49:03,44.37
13769,29,2025-08-15 16:52:03,43.61
13770,29,2025-08-14 09:20:03,16.36
13771,29,2025-08-28 23:01:03,46.9
13772,29,2025-08-10 14:21:03,18.68
13773,29,2025-08-07 19:14:03,57.27
13774,29,2025-08-21 17:43:03,41.73
13775,29,2025-08-16 02:06:03,17.87
13776,29,2025-08-16 14:46:03,74.48
13777,29,2025-08-11 19:37:03,57.05
13778,29,2025-09-01 00:27:03,71.52
13779,29,2025-08-28 10:01:03,59.28
13780,29,2025-08-22 14:41:03,84.87
13781,29,2025-08-11 20:34:03,35.38
13782,29,2025-08-10 07:51:03,32.32
13783,29,2025-09-04 23:45:03,86.5
13784,29,2025-08-28 21:03:03,28.96
13785,29,2025-09-03 14:25:03,34.32
13786,29,2025-08-14 16:00:03,39.32
13787,29,2025-08-10 14:02:03,50.34
13788,29,2025-08-23 11:54:03,40.68
13789,29,2025-09-05 12:10:03,57.52
13790,29,2025-09-01 23:51:03,27.84
13791,29,2025-08-17 20:00:03,30.63
13792,29,2025-08-23 05:54:03,54.88
13793,29,2025-09-05 03:57:03,13.55
13794,29,2025-08-08 04:32:03,60.91
13795,29,2025-08-16 07:31:03,67.67
13796,29,2025-08-20 01:01:03,78.03
13797,29,2025-08-20 11:31:03,57.96
13798,29,2025-08-26 22:36:03,11.35
13799,29,2025-09-03 03:30:03,64.25
13800,29,2025-08-21 11:04:03,46.73
13801,29,2025-08-24 06:16:03,59.36
13802,29,2025-09-04 23:14:03,18.94
13803,29,2025-08-25 21:35:03,50.02
13804,29,2025-08-19 03:22:03,72.97
13805,29,2025-09-02 02:00:03,65.76
13806,29,2025-09-01 04:03:03,35.69
13807,29,2025-09-05 17:54:03,69.2
13808,29,2025-08-16 18:23:03,53.18
13809,29,2025-08-11 01:44:03,32.88
13810,29,2025-09-03 12:26:03,37.33
13811,29,2025-08-14 11:36:03,35.92
13812,29,2025-08-12 05:35:03,54.8
13813,29,2025-08-17 09:31:03,25.81
13814,29,2025-08-20 06:56:03,71.4
13815,29,2025-08-15 15:53:03,82.52
13816,29,2025-08-19 12:18:03,45.24
13817,29,2025-09-02 04:47:03,48.61
13818,29,2025-08-12 04:52:03,74.09
13819,29,2025-08-13 07:30:03,33.91
13820,29,2025-08-31 07:37:03,45.07
13821,29,2025-09-03 06:37:03,88.58
13822,29,2025-09-05 21:26:03,27.96
13823,29,2025-08-24 23:23:03,46.19
13824,29,2025-08-22 13:44:03,53.51
13825,30,2025-09-03 11:55:03,38.46
13826,30,2025-09-04 01:41:03,35.57
13827,30,2025-08-20 03:56:03,50.24
13828,30,2025-09-04 13:49:03,58.45
13829,30,2025-08-29 02:12:03,3.99
13830,30,2025-08-17 01:44:03,14.52
13831,30,2025-08-15 04:43:03,43.63
13832,30,2025-08-07 16:02:03,26.26
13833,30,2025-08-18 02:20:03,35.05
13834,30,2025-08-17 09:31:03,62.21
13835,30,2025-08-11 16:52:03,44.04
13836,30,2025-09-04 12:46:03,81.15
13837,30,2025-08-14 05:07:03,72.16
13838,30,2025-08-14 01:40:03,73.61
13839,30,2025-08-15 01:08:03,30.33
13840,30,2025-08-29 04:27:03,22.52
13841,30,2025-08-07 13:23:03,66.62
13842,30,2025-08-22 06:17:03,55.59
13843,30,2025-08-11 02:04:03,3.98
13844,30,2025-08-09 22:07:03,50.47
13845,30,2025-08-13 18:43:03,28.43
13846,30,2025-08-30 20:02:03,74.39
13847,30,2025-08-27 13:22:03,26.74
13848,30,2025-08-26 21:46:03,52.52
13849,30,2025-08-29 00:19:03,50.07
13850,30,2025-08-22 10:23:03,75.43
13851,30,2025-08-21 07:35:03,85.47
13852,30,2025-08-30 07:39:03,51.24
13853,30,2025-08-12 21:14:03,49.84
13854,30,2025-08-18 12:06:03,69.89
13855,30,2025-09-02 00:56:03,59.18
13856,30,2025-08-25 10:38:03,29.4
13857,30,2025-08-24 17:14:03,52.13
13858,30,2025-08-25 02:13:03,79.64
13859,30,2025-08-29 03:22:03,58.81
13860,30,2025-08-23 16:51:03,56.13
13861,30,2025-08-21 17:38:03,68.55
13862,30,2025-08-31 07:15:03,47.77
13863,30,2025-08-21 23:20:03,32.41
13864,30,2025-08-31 16:46:03,93.81
13865,30,2025-08-11 02:31:03,79.65
13866,30,2025-09-04 02:21:03,33.22
13867,30,2025-08-17 06:45:03,88.95
13868,30,2025-08-15 02:33:03,49.77
13869,30,2025-09-05 09:21:03,59.32
13870,30,2025-08-20 04:28:03,71.73
13871,30,2025-08-14 01:11:03,51.53
13872,30,2025-08-27 10:42:03,46.15
13873,30,2025-09-02 01:19:03,64.24
13874,30,2025-08-27 15:30:03,72.83
13875,30,2025-08-29 20:25:03,21.29
13876,30,2025-08-18 22:46:03,24.06
13877,30,2025-08-13 00:27:03,8.82
13878,30,2025-09-01 22:29:03,22.01
13879,30,2025-08-27 08:42:03,9.18
13880,30,2025-09-06 05:22:03,35.31
13881,30,2025-08-23 09:25:03,70.79
13882,30,2025-08-15 15:33:03,21.4
13883,30,2025-08-08 16:44:03,56.85
13884,30,2025-08-24 04:32:03,50.91
13885,30,2025-08-28 18:11:03,81.23
13886,30,2025-08-23 07:01:03,19.09
13887,30,2025-08-26 20:19:03,52.0
13888,30,2025-08-17 06:37:03,29.4
13889,30,2025-09-04 15:01:03,59.9
13890,30,2025-09-02 00:33:03,14.39
13891,30,2025-08-16 05:43:03,42.68
13892,30,2025-08-24 22:51:03,56.16
13893,30,2025-08-24 13:50:03,66.23
13894,30,2025-08-15 16:38:03,22.56
13895,30,2025-08-08 00:46:03,78.11
13896,30,2025-08-16 11:01:03,45.73
13897,30,2025-08-27 15:59:03,19.6
13898,30,2025-08-23 23:24:03,44.36
13899,30,2025-08-31 11:39:03,68.76
13900,30,2025-08-16 09:59:03,39.03
13901,30,2025-08-07 19:14:03,36.34
13902,30,2025-09-03 05:23:03,81.72
13903,30,2025-08-21 16:08:03,73.84
13904,30,2025-08-22 11:52:03,64.24
13905,30,2025-08-11 19:54:03,60.24
13906,30,2025-08-24 08:01:03,76.65
13907,30,2025-08-19 02:17:03,72.54
13908,30,2025-08-30 10:18:03,39.29
13909,30,2025-08-08 03:18:03,82.04
13910,30,2025-09-04 03:52:03,56.12
13911,30,2025-08-19 23:20:03,34.08
13912,30,2025-08-09 01:44:03,70.59
13913,30,2025-09-06 00:03:03,84.97
13914,30,2025-08-20 01:26:03,14.66
13915,30,2025-09-05 17:59:03,70.55
13916,30,2025-08-29 08:01:03,51.78
13917,30,2025-08-25 16:09:03,62.46
13918,30,2025-08-09 13:05:03,20.99
13919,30,2025-08-19 01:30:03,28.21
13920,30,2025-08-20 00:35:03,10.44
13921,30,2025-09-05 00:04:03,11.0
13922,30,2025-08-10 03:37:03,77.55
13923,30,2025-09-02 14:05:03,84.08
13924,30,2025-08-08 22:21:03,87.18
13925,30,2025-08-28 23:21:03,26.84
13926,30,2025-09-04 04:43:03,89.3
13927,30,2025-09-05 07:41:03,91.71
13928,30,2025-08-28 05:31:03,73.68
13929,30,2025-08-29 20:39:03,15.98
13930,30,2025-08-15 10:55:03,88.12
13931,30,2025-08-29 02:14:03,67.25
13932,30,2025-09-06 00:24:03,60.84
13933,30,2025-09-01 09:02:03,61.7
13934,30,2025-08-12 06:35:03,57.49
13935,30,2025-08-09 06:50:03,32.21
13936,30,2025-08-24 08:44:03,69.45
13937,30,2025-08-08 20:36:03,58.15
13938,30,2025-09-04 10:35:03,59.53
13939,30,2025-08-14 12:26:03,16.33
13940,30,2025-08-15 14:20:03,82.23
13941,30,2025-08-13 12:54:03,57.67
13942,30,2025-08-11 07:34:03,8.2
13943,30,2025-08-26 15:24:03,26.89
13944,30,2025-08-12 23:33:03,83.85
13945,30,2025-08-10 02:20:03,78.15
13946,30,2025-08-27 17:24:03,44.43
13947,30,2025-09-05 13:24:03,62.83
13948,30,2025-08-10 09:11:03,23.18
13949,30,2025-08-21 20:20:03,78.52
13950,30,2025-08-11 23:35:03,13.19
13951,30,2025-09-01 07:24:03,83.4
13952,30,2025-08-20 04:11:03,68.44
13953,30,2025-08-16 09:12:03,56.61
13954,30,2025-09-06 08:39:03,72.24
13955,30,2025-09-04 11:46:03,34.76
13956,30,2025-08-08 07:19:03,37.74
13957,30,2025-08-22 16:28:03,8.12
13958,30,2025-08-21 22:47:03,31.25
13959,30,2025-08-15 05:56:03,75.36
13960,30,2025-09-03 06:06:03,37.58
13961,30,2025-08-24 05:09:03,21.21
13962,30,2025-08-31 01:05:03,27.74
13963,30,2025-08-08 04:35:03,42.58
13964,30,2025-08-25 21:29:03,84.65
13965,30,2025-08-26 11:54:03,66.41
13966,30,2025-08-10 08:16:03,44.76
13967,30,2025-08-10 12:03:03,63.05
13968,30,2025-08-16 07:51:03,55.13
13969,30,2025-08-30 08:54:03,39.12
13970,30,2025-08-14 06:14:03,41.13
13971,30,2025-08-19 16:21:03,37.32
13972,30,2025-08-11 08:49:03,26.11
13973,30,2025-08-15 09:37:03,20.24
13974,30,2025-08-27 17:25:03,69.02
13975,30,2025-08-09 13:43:03,47.92
13976,30,2025-08-20 02:03:03,34.05
13977,30,2025-09-04 05:47:03,56.91
13978,30,2025-08-16 14:07:03,57.3
13979,30,2025-08-30 13:13:03,55.88
13980,30,2025-08-26 04:07:03,95.32
13981,30,2025-08-15 10:02:03,98.73
13982,30,2025-09-05 11:02:03,58.41
13983,30,2025-08-07 16:38:03,10.15
13984,30,2025-08-21 16:59:03,60.65
13985,30,2025-08-20 00:08:03,56.89
13986,30,2025-09-02 01:23:03,45.94
13987,30,2025-08-23 12:09:03,47.64
13988,30,2025-08-12 21:41:03,20.08
13989,30,2025-08-23 02:04:03,28.17
13990,30,2025-08-28 18:23:03,66.07
13991,30,2025-09-02 09:42:03,92.26
13992,30,2025-08-11 11:09:03,42.4
13993,30,2025-09-02 07:32:03,64.65
13994,30,2025-08-28 14:50:03,56.76
13995,30,2025-08-11 13:24:03,50.72
13996,30,2025-08-12 20:06:03,74.91
13997,30,2025-08-11 16:02:03,73.11
13998,30,2025-08-15 20:27:03,83.75
13999,30,2025-08-11 11:30:03,55.37
14000,30,2025-08-15 23:54:03,54.04
14001,30,2025-08-21 23:54:03,33.72
14002,30,2025-09-03 10:48:03,60.4
14003,30,2025-09-05 01:33:03,39.59
14004,30,2025-08-08 11:04:03,31.35
14005,30,2025-08-15 06:04:03,14.76
14006,30,2025-08-08 00:31:03,58.59
14007,30,2025-08-17 10:42:03,33.83
14008,30,2025-09-05 13:55:03,86.68
14009,30,2025-08-24 14:12:03,6.66
14010,30,2025-08-28 11:56:03,60.89
14011,30,2025-08-11 05:53:03,55.9
14012,30,2025-08-18 18:36:03,16.89
14013,30,2025-08-21 13:17:03,86.4
14014,30,2025-09-05 18:41:03,22.18
14015,30,2025-08-16 05:50:03,32.22
14016,30,2025-08-13 14:05:03,45.7
14017,30,2025-08-21 16:15:03,58.09
14018,30,2025-08-09 23:22:03,40.81
14019,30,2025-08-24 19:25:03,76.82
14020,30,2025-08-20 14:40:03,31.41
14021,30,2025-08-15 15:32:03,58.14
14022,30,2025-08-20 05:49:03,9.91
14023,30,2025-08-13 22:29:03,50.13
14024,30,2025-09-02 06:17:03,34.56
14025,30,2025-08-21 21:46:03,52.21
14026,30,2025-08-26 09:17:03,72.15
14027,30,2025-08-17 19:55:03,59.75
14028,30,2025-08-16 02:43:03,21.71
14029,30,2025-08-19 23:05:03,62.89
14030,30,2025-08-16 14:43:03,21.97
14031,30,2025-08-15 14:34:03,40.84
14032,30,2025-08-20 23:15:03,60.62
14033,30,2025-08-19 08:24:03,6.52
14034,30,2025-08-27 13:16:03,78.14
14035,30,2025-08-19 14:04:03,30.77
14036,30,2025-08-11 18:03:03,59.86
14037,30,2025-08-29 20:12:03,49.14
14038,30,2025-08-23 17:02:03,87.06
14039,30,2025-09-02 21:12:03,67.52
14040,30,2025-08-24 02:16:03,30.24
14041,30,2025-08-23 10:09:03,77.54
14042,30,2025-09-05 18:09:03,62.26
14043,30,2025-08-31 08:25:03,72.87
14044,30,2025-08-28 00:16:03,16.97
14045,30,2025-09-05 06:21:03,59.96
14046,30,2025-08-15 07:19:03,85.44
14047,30,2025-08-09 05:14:03,78.04
14048,30,2025-09-03 04:20:03,50.73
14049,30,2025-08-25 02:22:03,86.5
14050,30,2025-08-14 15:11:03,53.9
14051,30,2025-09-01 00:42:03,64.21
14052,30,2025-09-02 10:18:03,53.29
14053,30,2025-08-17 03:12:03,18.76
14054,30,2025-08-27 07:00:03,71.16
14055,30,2025-08-23 08:02:03,46.13
14056,30,2025-09-05 22:43:03,29.18
14057,30,2025-08-20 16:26:03,51.19
14058,30,2025-08-16 23:42:03,42.35
14059,30,2025-08-23 02:52:03,76.19
14060,30,2025-08-30 11:21:03,47.93
14061,30,2025-09-01 15:37:03,39.5
14062,30,2025-08-19 18:52:03,64.07
14063,30,2025-08-11 16:14:03,83.04
14064,30,2025-08-30 21:44:03,47.8
14065,30,2025-08-17 03:16:03,65.78
14066,30,2025-08-19 07:09:03,42.63
14067,30,2025-08-17 11:30:03,28.93
14068,30,2025-08-28 19:57:03,20.25
14069,30,2025-08-19 10:01:03,3.92
14070,30,2025-08-08 23:27:03,96.91
14071,30,2025-08-12 19:03:03,56.69
14072,30,2025-08-31 01:51:03,16.05
14073,30,2025-09-06 12:11:03,28.65
14074,30,2025-09-05 06:27:03,30.82
14075,30,2025-08-16 00:44:03,50.85
14076,30,2025-08-29 04:10:03,66.87
14077,30,2025-08-13 21:49:03,41.03
14078,30,2025-08-28 19:28:03,49.66
14079,30,2025-09-03 06:04:03,56.52
14080,30,2025-08-22 05:54:03,81.22
